;8:10:13;29.1;267;126;237;364;407;550;736;818;255;375;491;621;814;861;;;;;;;;;;
;8:13:13;29.1;247;124;241;356;414;552;752;809;254;371;470;612;827;869;;;;;;;;;;
;8:16:13;29;246;131;243;348;419;571;742;818;242;381;496;613;823;879;;;;;;;;;;
;8:19:13;29;252;134;233;358;412;586;744;816;233;376;491;617;820;876;;;;;;;;;;
;8:22:13;29;260;139;241;359;417;556;753;835;255;376;488;624;833;881;;;;;;;;;;
;8:25:13;29;244;121;240;327;435;572;753;822;239;379;496;623;815;892;;;;;;;;;;
;8:28:13;29;261;122;254;349;411;571;749;847;255;362;476;617;831;883;;;;;;;;;;
;8:31:13;29;248;107;246;336;428;572;736;836;247;388;488;622;834;893;;;;;;;;;;
;8:34:13;29;248;128;245;346;439;561;746;840;251;375;481;626;838;891;;;;;;;;;;
;8:37:13;29.1;247;115;244;355;419;572;748;838;250;362;485;630;839;888;;;;;;;;;;
;8:40:13;29.1;250;127;242;370;425;576;746;848;242;382;483;623;832;893;;;;;;;;;;
;8:43:13;29.1;238;120;234;353;411;561;753;851;251;388;481;629;847;895;;;;;;;;;;
;8:46:13;29.1;246;125;259;370;430;561;745;840;240;389;481;628;829;903;;;;;;;;;;
;8:49:13;29.1;257;128;246;352;414;567;747;837;243;373;484;630;827;890;;;;;;;;;;
;8:52:13;29.1;247;118;241;359;425;563;739;827;234;392;484;621;812;906;;;;;;;;;;
;8:55:13;29.1;251;126;236;364;409;576;735;838;241;368;488;615;831;889;;;;;;;;;;
;8:58:13;29.1;230;128;241;338;433;573;749;840;239;372;478;621;812;873;;;;;;;;;;
;9:01:13;29.1;245;125;233;359;427;557;745;838;245;369;481;645;826;888;;;;;;;;;;
;9:04:13;29.1;248;139;231;354;423;559;749;820;241;378;503;619;818;871;;;;;;;;;;
;9:07:13;29.1;247;140;237;360;411;574;749;837;222;385;471;614;821;884;;;;;;;;;;
;9:10:13;29.1;240;130;260;350;414;572;749;833;229;376;493;619;808;901;;;;;;;;;;
;9:13:13;29.1;235;136;229;340;426;556;747;825;244;377;462;616;823;884;;;;;;;;;;
;9:16:13;29.1;246;130;244;370;424;558;736;826;249;382;500;623;817;903;;;;;;;;;;
;9:19:13;29;239;114;243;353;423;566;754;838;245;385;477;622;834;894;;;;;;;;;;
;9:22:13;29.1;259;123;228;354;414;552;735;835;240;368;495;609;813;917;;;;;;;;;;
;9:25:13;29.1;241;109;225;355;427;564;744;825;261;380;468;615;831;912;;;;;;;;;;
;9:28:13;29;254;123;234;354;423;566;746;835;239;377;494;620;822;899;;;;;;;;;;
;9:31:13;29.1;242;125;244;373;440;568;724;843;250;366;495;633;814;902;;;;;;;;;;
;9:34:13;29;248;143;246;362;435;582;743;839;245;392;490;616;819;889;;;;;;;;;;
;9:37:13;29;260;120;247;369;437;559;747;854;247;375;496;643;840;896;;;;;;;;;;
;9:40:13;29;248;131;236;371;443;575;762;854;254;381;487;630;827;914;;;;;;;;;;
;9:43:13;29;255;114;241;361;415;573;751;846;247;394;502;627;817;899;;;;;;;;;;
;9:46:13;29;247;134;232;353;421;578;754;835;254;395;487;637;814;888;;;;;;;;;;
;9:49:13;29;238;130;235;356;428;570;758;847;238;394;486;634;847;910;;;;;;;;;;
;9:52:13;29;249;126;242;372;416;564;762;855;254;381;494;625;816;899;;;;;;;;;;
;9:55:13;29.1;246;129;235;365;420;568;763;872;243;374;500;626;826;910;;;;;;;;;;
;9:58:13;29.1;258;128;236;361;436;561;758;856;235;384;501;645;835;921;;;;;;;;;;
;10:01:13;29.1;253;114;248;379;415;565;764;838;250;392;487;627;833;918;;;;;;;;;;
;10:04:13;29.1;269;134;241;360;428;573;758;840;244;386;484;626;819;913;;;;;;;;;;
;10:07:13;29.1;242;113;243;363;425;575;766;840;236;384;502;627;829;913;;;;;;;;;;
;10:10:13;29.1;246;117;254;362;437;574;760;840;250;392;501;619;821;919;;;;;;;;;;
;10:13:13;29.1;250;121;241;359;419;586;769;848;241;398;510;618;826;927;;;;;;;;;;
;10:16:13;29.1;252;125;246;350;413;563;753;850;256;379;516;614;824;927;;;;;;;;;;
;10:19:13;29.1;257;119;242;368;419;577;740;848;257;375;508;632;807;895;;;;;;;;;;
;10:22:13;29.1;248;132;232;366;444;574;744;841;239;388;492;631;825;887;;;;;;;;;;
;10:25:13;29.1;247;123;242;358;434;581;756;856;239;386;488;621;812;909;;;;;;;;;;
;10:28:13;29.1;252;125;227;358;437;580;738;848;250;388;490;619;809;902;;;;;;;;;;
;10:31:13;29.1;238;112;239;369;436;558;760;858;246;393;480;634;828;897;;;;;;;;;;
;10:34:13;29;259;118;254;364;422;569;728;835;249;379;484;623;821;915;;;;;;;;;;
;10:37:13;29.1;240;134;257;349;416;577;738;845;243;383;505;629;825;919;;;;;;;;;;
;10:40:13;29.1;246;123;243;362;423;587;741;851;251;384;488;618;810;914;;;;;;;;;;
;10:43:13;29.1;255;126;251;356;435;574;735;846;250;399;484;621;814;888;;;;;;;;;;
;10:46:13;29;245;141;244;370;419;566;751;846;250;396;487;612;821;914;;;;;;;;;;
;10:49:13;29;256;126;241;369;428;584;753;845;256;397;495;627;829;927;;;;;;;;;;
;10:52:13;29.1;258;138;251;359;429;576;749;839;247;399;485;630;836;916;;;;;;;;;;
;10:55:13;29;253;133;251;380;435;587;739;852;256;391;502;639;821;907;;;;;;;;;;
;10:58:13;29;248;131;243;367;431;559;756;841;236;402;512;628;849;907;;;;;;;;;;
;11:01:13;29;253;128;234;353;418;586;760;845;247;382;498;623;832;916;;;;;;;;;;
;11:04:13;29;250;135;247;383;437;589;742;841;245;384;502;608;831;936;;;;;;;;;;
;11:07:13;29;265;130;234;360;423;569;754;849;241;392;502;646;834;918;;;;;;;;;;
;11:10:13;29;255;138;240;362;429;574;781;847;241;391;510;639;834;924;;;;;;;;;;
;11:13:13;29.1;263;145;246;374;434;581;765;861;238;396;510;637;830;918;;;;;;;;;;
;11:16:13;29.1;271;129;254;366;425;588;768;837;258;377;497;640;839;927;;;;;;;;;;
;11:19:13;29.1;264;129;240;358;446;581;752;859;255;374;504;636;856;921;;;;;;;;;;
;11:22:13;29.1;257;132;246;366;427;592;771;843;255;380;500;635;849;927;;;;;;;;;;
;11:25:13;29.1;246;121;254;378;431;587;764;858;243;382;506;639;834;924;;;;;;;;;;
;11:28:13;29.1;239;129;252;376;450;572;759;844;263;387;497;630;837;919;;;;;;;;;;
;11:31:13;29.1;264;120;254;371;434;580;752;838;254;404;505;648;839;908;;;;;;;;;;
;11:34:13;29.1;263;133;246;369;440;583;746;828;247;385;505;634;829;918;;;;;;;;;;
;11:37:13;29.1;251;125;241;353;432;590;750;851;262;389;500;622;837;888;;;;;;;;;;
;11:40:13;29.1;259;111;246;366;437;566;759;841;251;386;494;626;827;900;;;;;;;;;;
;11:43:13;29.1;259;124;246;369;416;570;766;832;232;400;508;642;830;903;;;;;;;;;;
;11:46:13;29.1;243;113;237;369;429;578;742;862;254;389;505;627;830;907;;;;;;;;;;
;11:49:13;29.1;264;124;245;368;423;586;755;843;243;395;487;631;854;903;;;;;;;;;;
;11:52:13;29.1;259;123;240;363;430;570;748;840;241;373;503;638;827;897;;;;;;;;;;
;11:55:13;29.1;264;126;243;371;436;590;758;836;251;383;505;636;831;907;;;;;;;;;;
;11:58:13;29.1;256;123;246;358;421;596;758;836;268;384;486;630;832;915;;;;;;;;;;
;12:01:13;29.1;245;134;233;366;446;589;763;865;250;402;495;640;824;912;;;;;;;;;;
;12:04:13;29;256;119;247;363;421;586;778;830;272;395;508;644;803;914;;;;;;;;;;
;12:07:13;29.1;253;113;257;349;434;587;753;853;245;385;504;621;831;905;;;;;;;;;;
;12:10:13;29.1;258;117;234;354;429;582;759;848;243;381;503;625;831;896;;;;;;;;;;
;12:13:13;29.1;267;137;253;372;447;561;765;846;269;387;501;622;833;898;;;;;;;;;;
;12:16:13;29;266;128;247;361;421;597;752;859;250;390;502;640;826;914;;;;;;;;;;
;12:19:13;29;255;122;248;369;443;595;763;840;242;403;497;648;848;913;;;;;;;;;;
;12:22:13;29;264;110;246;370;424;594;782;831;264;400;507;627;847;911;;;;;;;;;;
;12:25:13;29;262;132;240;376;433;591;760;845;242;379;509;629;837;925;;;;;;;;;;
;12:28:13;29;257;141;252;363;441;582;771;841;263;399;503;625;836;923;;;;;;;;;;
;12:31:13;29;247;116;237;375;434;593;751;855;243;394;506;651;824;918;;;;;;;;;;
;12:34:13;29;260;126;258;358;436;586;763;858;258;398;498;657;853;918;;;;;;;;;;
;12:37:13;29.1;268;118;251;379;443;584;762;842;241;390;520;643;839;935;;;;;;;;;;
;12:40:13;29.1;251;146;258;363;430;590;757;864;254;408;505;653;846;917;;;;;;;;;;
;12:43:13;29.1;266;127;254;361;445;582;756;858;239;387;508;625;849;923;;;;;;;;;;
;12:46:13;29.1;259;118;260;376;450;575;750;849;252;397;512;631;847;897;;;;;;;;;;
;12:49:13;29.1;266;114;257;365;433;598;761;852;243;381;497;622;833;922;;;;;;;;;;
;12:52:13;29.1;260;125;246;365;437;585;779;838;246;401;507;636;841;925;;;;;;;;;;
;12:55:13;29.1;269;112;248;361;439;591;773;846;241;393;521;641;838;913;;;;;;;;;;
;12:58:13;29.1;263;137;248;378;429;568;744;853;265;405;503;630;825;904;;;;;;;;;;
;13:01:13;29.1;262;124;252;365;437;585;780;849;249;404;507;642;837;912;;;;;;;;;;
;13:04:13;29.1;277;123;252;357;449;590;749;845;239;392;490;624;825;906;;;;;;;;;;
;13:07:13;29.1;257;125;247;370;439;584;769;855;244;400;499;625;850;890;;;;;;;;;;
;13:10:13;29.1;261;133;250;380;422;590;751;837;245;379;496;644;845;909;;;;;;;;;;
;13:13:13;29.1;250;122;235;384;421;584;741;834;244;393;507;628;835;909;;;;;;;;;;
;13:16:13;29.1;253;143;239;366;438;583;754;850;250;386;495;637;839;909;;;;;;;;;;
;13:19:13;29.1;254;123;258;376;437;574;765;844;260;377;489;636;844;922;;;;;;;;;;
;13:22:13;29;254;139;262;365;433;578;748;855;261;384;514;630;829;919;;;;;;;;;;
;13:25:13;29.1;261;138;249;363;429;573;765;835;234;403;511;638;837;882;;;;;;;;;;
;13:28:13;29;254;122;249;349;449;581;753;857;256;393;503;631;826;916;;;;;;;;;;
;13:31:13;29;251;125;244;366;437;594;750;854;265;405;510;629;843;916;;;;;;;;;;
;13:34:13;29;252;142;241;364;445;593;760;852;252;394;501;638;834;931;;;;;;;;;;
;13:37:13;29;271;122;245;368;455;573;782;844;250;391;520;637;843;903;;;;;;;;;;
;13:40:13;29;272;140;256;382;432;577;762;847;253;402;502;645;841;927;;;;;;;;;;
;13:43:13;29;269;146;252;367;444;589;761;867;254;387;519;651;848;910;;;;;;;;;;
;13:46:13;29;277;141;262;372;437;576;770;859;243;395;497;644;847;920;;;;;;;;;;
;13:49:13;29;261;148;263;374;442;586;785;857;264;400;516;638;834;901;;;;;;;;;;
;13:52:13;29.1;252;145;261;351;456;570;770;849;255;394;505;642;861;913;;;;;;;;;;
;13:55:13;29.1;272;138;257;365;444;580;763;850;243;393;503;640;855;915;;;;;;;;;;
;13:58:13;29.1;261;138;242;357;451;592;771;863;274;384;509;645;836;924;;;;;;;;;;
;14:01:13;29.1;273;135;266;362;429;586;773;847;254;382;493;632;846;915;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
Results;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;
;;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;
;A;;;;;;;;;;;;;;;;;;;;;;;;;Max V [MG:610,650]
;;;;;;;;;;;;;;;;;;;;;;;;;;R-Squared [MG:610,650]
;;;;;;;;;;;;;;;;;;;;;;;;;;t at Max V [MG:610,650]
;;;;;;;;;;;;;;;;;;;;;;;;;;Lagtime [MG:610,650]
;;;;;;;;;;;;;;;;;;;;;;;;;;Max V [gfp:485,525]
;;;;;;;;;;;;;;;;;;;;;;;;;;R-Squared [gfp:485,525]
;;;;;;;;;;;;;;;;;;;;;;;;;;t at Max V [gfp:485,525]
;;;;;;;;;;;;;;;;;;;;;;;;;;Lagtime [gfp:485,525]
;;;;;;;;;;;;;;;;;;;;;;;;;;Max V [cfp:433,475]
;;;;;;;;;;;;;;;;;;;;;;;;;;R-Squared [cfp:433,475]
;;;;;;;;;;;;;;;;;;;;;;;;;;t at Max V [cfp:433,475]
;;;;;;;;;;;;;;;;;;;;;;;;;;Lagtime [cfp:433,475]
;B;;;;;;;;;;;;;;;;;;;;;;;;;Max V [MG:610,650]
;;;;;;;;;;;;;;;;;;;;;;;;;;R-Squared [MG:610,650]
;;;;;;;;;;;;;;;;;;;;;;;;;;t at Max V [MG:610,650]
;;;;;;;;;;;;;;;;;;;;;;;;;;Lagtime [MG:610,650]
;;;;;;;;;;;;;;;;;;;;;;;;;;Max V [gfp:485,525]
;;;;;;;;;;;;;;;;;;;;;;;;;;R-Squared [gfp:485,525]
;;;;;;;;;;;;;;;;;;;;;;;;;;t at Max V [gfp:485,525]
;;;;;;;;;;;;;;;;;;;;;;;;;;Lagtime [gfp:485,525]
;;;;;;;;;;;;;;;;;;;;;;;;;;Max V [cfp:433,475]
;;;;;;;;;;;;;;;;;;;;;;;;;;R-Squared [cfp:433,475]
;;;;;;;;;;;;;;;;;;;;;;;;;;t at Max V [cfp:433,475]
;;;;;;;;;;;;;;;;;;;;;;;;;;Lagtime [cfp:433,475]
;C;;;;;;;;;;;;;;;;;;;;;;;;;Max V [MG:610,650]
;;;;;;;;;;;;;;;;;;;;;;;;;;R-Squared [MG:610,650]
;;;;;;;;;;;;;;;;;;;;;;;;;;t at Max V [MG:610,650]
;;;;;;;;;;;;;;;;;;;;;;;;;;Lagtime [MG:610,650]
;;;;;;;;;;;;;;;;;;;;;;;;;;Max V [gfp:485,525]
;;;;;;;;;;;;;;;;;;;;;;;;;;R-Squared [gfp:485,525]
;;;;;;;;;;;;;;;;;;;;;;;;;;t at Max V [gfp:485,525]
;;;;;;;;;;;;;;;;;;;;;;;;;;Lagtime [gfp:485,525]
;;;;;;;;;;;;;;;;;;;;;;;;;;Max V [cfp:433,475]
;;;;;;;;;;;;;;;;;;;;;;;;;;R-Squared [cfp:433,475]
;;;;;;;;;;;;;;;;;;;;;;;;;;t at Max V [cfp:433,475]
;;;;;;;;;;;;;;;;;;;;;;;;;;Lagtime [cfp:433,475]
;D;;;;;;;;;;;;;;;;;;;;;;;;;Max V [MG:610,650]
;;;;;;;;;;;;;;;;;;;;;;;;;;R-Squared [MG:610,650]
;;;;;;;;;;;;;;;;;;;;;;;;;;t at Max V [MG:610,650]
;;;;;;;;;;;;;;;;;;;;;;;;;;Lagtime [MG:610,650]
;;;;;;;;;;;;;;;;;;;;;;;;;;Max V [gfp:485,525]
;;;;;;;;;;;;;;;;;;;;;;;;;;R-Squared [gfp:485,525]
;;;;;;;;;;;;;;;;;;;;;;;;;;t at Max V [gfp:485,525]
;;;;;;;;;;;;;;;;;;;;;;;;;;Lagtime [gfp:485,525]
;;;;;;;;;;;;;;;;;;;;;;;;;;Max V [cfp:433,475]
;;;;;;;;;;;;;;;;;;;;;;;;;;R-Squared [cfp:433,475]
;;;;;;;;;;;;;;;;;;;;;;;;;;t at Max V [cfp:433,475]
;;;;;;;;;;;;;;;;;;;;;;;;;;Lagtime [cfp:433,475]
;E;;;;;;;;;;;;;;;;;;;;;;;;;Max V [MG:610,650]
;;;;;;;;;;;;;;;;;;;;;;;;;;R-Squared [MG:610,650]
;;;;;;;;;;;;;;;;;;;;;;;;;;t at Max V [MG:610,650]
;;;;;;;;;;;;;;;;;;;;;;;;;;Lagtime [MG:610,650]
;;;;;;;;;;;;;;;;;;;;;;;;;;Max V [gfp:485,525]
;;;;;;;;;;;;;;;;;;;;;;;;;;R-Squared [gfp:485,525]
;;;;;;;;;;;;;;;;;;;;;;;;;;t at Max V [gfp:485,525]
;;;;;;;;;;;;;;;;;;;;;;;;;;Lagtime [gfp:485,525]
;;;;;;;;;;;;;;;;;;;;;;;;;;Max V [cfp:433,475]
;;;;;;;;;;;;;;;;;;;;;;;;;;R-Squared [cfp:433,475]
;;;;;;;;;;;;;;;;;;;;;;;;;;t at Max V [cfp:433,475]
;;;;;;;;;;;;;;;;;;;;;;;;;;Lagtime [cfp:433,475]
;F;-23666.667;28333.333;23333.333;26666.667;-22000;-27666.667;-19000;-19333.333;-32000;39333.333;41666.667;-53333.333;61333.333;79333.333;;;;;;;;;;;Max V [MG:610,650]
;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;;;;;;;;R-Squared [MG:610,650]
;;1:02:01;8:41:01;7:02:01;7:05:01;3:53:01;1:47:01;9:26:01;1:29:01;1:50:01;0:44:01;2:44:01;3:35:01;0:44:01;0:23:01;;;;;;;;;;;t at Max V [MG:610,650]
;;0:54:31;8:44:49;7:07:35;7:11:21;3:43:01;1:38:17;9:10:31;1:17:51;2:00:10;0:37:50;2:17:54;3:52:04;0:21:56;0:13:35;;;;;;;;;;;Lagtime [MG:610,650]
;;29666.667;-10666.667;26000;53000;57333.333;98333.333;137666.667;143000;31000;60666.667;70666.667;105000;140333.333;177000;;;;;;;;;;;Max V [gfp:485,525]
;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;;;;;;;;R-Squared [gfp:485,525]
;;3:05:36;4:26:36;2:56:36;2:29:36;2:20:36;2:50:36;1:47:36;0:44:36;2:44:36;2:17:36;1:32:36;1:50:36;1:47:36;0:44:36;;;;;;;;;;;t at Max V [gfp:485,525]
;;1:34:38;4:27:10;1:26:52;1:10:37;0:47:39;1:05:16;0:40:44;0:23:04;1:26:02;1:07:49;0:42:05;0:44:05;0:33:02;0:24:31;;;;;;;;;;;Lagtime [gfp:485,525]
;;9333.333;-10666.667;16333.333;-10666.667;12000;-14666.667;13000;-11666.667;13000;-11333.333;12666.667;14666.667;13333.333;12666.667;;;;;;;;;;;Max V [cfp:433,475]
;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;;;;;;;;R-Squared [cfp:433,475]
;;2:32:43;7:29:43;6:41:43;8:23:43;5:53:43;7:26:43;3:14:43;12:02:43;2:05:43;8:02:43;2:20:43;0:41:43;3:02:43;2:02:43;;;;;;;;;;;t at Max V [cfp:433,475]
;;2:23:11;7:38:15;6:29:12;8:51:34;5:22:33;8:01:46;2:35:36;13:11:51;2:01:27;8:33:09;2:06:16;0:40:09;2:25:27;1:35:24;;;;;;;;;;;Lagtime [cfp:433,475]
;G;;;;;;;;;;;;;;;;;;;;;;;;;Max V [MG:610,650]
;;;;;;;;;;;;;;;;;;;;;;;;;;R-Squared [MG:610,650]
;;;;;;;;;;;;;;;;;;;;;;;;;;t at Max V [MG:610,650]
;;;;;;;;;;;;;;;;;;;;;;;;;;Lagtime [MG:610,650]
;;;;;;;;;;;;;;;;;;;;;;;;;;Max V [gfp:485,525]
;;;;;;;;;;;;;;;;;;;;;;;;;;R-Squared [gfp:485,525]
;;;;;;;;;;;;;;;;;;;;;;;;;;t at Max V [gfp:485,525]
;;;;;;;;;;;;;;;;;;;;;;;;;;Lagtime [gfp:485,525]
;;;;;;;;;;;;;;;;;;;;;;;;;;Max V [cfp:433,475]
;;;;;;;;;;;;;;;;;;;;;;;;;;R-Squared [cfp:433,475]
;;;;;;;;;;;;;;;;;;;;;;;;;;t at Max V [cfp:433,475]
;;;;;;;;;;;;;;;;;;;;;;;;;;Lagtime [cfp:433,475]
;H;;;;;;;;;;;;;;;;;;;;;;;;;Max V [MG:610,650]
;;;;;;;;;;;;;;;;;;;;;;;;;;R-Squared [MG:610,650]
;;;;;;;;;;;;;;;;;;;;;;;;;;t at Max V [MG:610,650]
;;;;;;;;;;;;;;;;;;;;;;;;;;Lagtime [MG:610,650]
;;;;;;;;;;;;;;;;;;;;;;;;;;Max V [gfp:485,525]
;;;;;;;;;;;;;;;;;;;;;;;;;;R-Squared [gfp:485,525]
;;;;;;;;;;;;;;;;;;;;;;;;;;t at Max V [gfp:485,525]
;;;;;;;;;;;;;;;;;;;;;;;;;;Lagtime [gfp:485,525]
;;;;;;;;;;;;;;;;;;;;;;;;;;Max V [cfp:433,475]
;;;;;;;;;;;;;;;;;;;;;;;;;;R-Squared [cfp:433,475]
;;;;;;;;;;;;;;;;;;;;;;;;;;t at Max V [cfp:433,475]
;;;;;;;;;;;;;;;;;;;;;;;;;;Lagtime [cfp:433,475]
;I;;;;;;;;;;;;;;;;;;;;;;;;;Max V [MG:610,650]
;;;;;;;;;;;;;;;;;;;;;;;;;;R-Squared [MG:610,650]
;;;;;;;;;;;;;;;;;;;;;;;;;;t at Max V [MG:610,650]
;;;;;;;;;;;;;;;;;;;;;;;;;;Lagtime [MG:610,650]
;;;;;;;;;;;;;;;;;;;;;;;;;;Max V [gfp:485,525]
;;;;;;;;;;;;;;;;;;;;;;;;;;R-Squared [gfp:485,525]
;;;;;;;;;;;;;;;;;;;;;;;;;;t at Max V [gfp:485,525]
;;;;;;;;;;;;;;;;;;;;;;;;;;Lagtime [gfp:485,525]
;;;;;;;;;;;;;;;;;;;;;;;;;;Max V [cfp:433,475]
;;;;;;;;;;;;;;;;;;;;;;;;;;R-Squared [cfp:433,475]
;;;;;;;;;;;;;;;;;;;;;;;;;;t at Max V [cfp:433,475]
;;;;;;;;;;;;;;;;;;;;;;;;;;Lagtime [cfp:433,475]
;J;;;;;;;;;;;;;;;;;;;;;;;;;Max V [MG:610,650]
;;;;;;;;;;;;;;;;;;;;;;;;;;R-Squared [MG:610,650]
;;;;;;;;;;;;;;;;;;;;;;;;;;t at Max V [MG:610,650]
;;;;;;;;;;;;;;;;;;;;;;;;;;Lagtime [MG:610,650]
;;;;;;;;;;;;;;;;;;;;;;;;;;Max V [gfp:485,525]
;;;;;;;;;;;;;;;;;;;;;;;;;;R-Squared [gfp:485,525]
;;;;;;;;;;;;;;;;;;;;;;;;;;t at Max V [gfp:485,525]
;;;;;;;;;;;;;;;;;;;;;;;;;;Lagtime [gfp:485,525]
;;;;;;;;;;;;;;;;;;;;;;;;;;Max V [cfp:433,475]
;;;;;;;;;;;;;;;;;;;;;;;;;;R-Squared [cfp:433,475]
;;;;;;;;;;;;;;;;;;;;;;;;;;t at Max V [cfp:433,475]
;;;;;;;;;;;;;;;;;;;;;;;;;;Lagtime [cfp:433,475]
;K;;;;;;;;;;;;;;;;;;;;;;;;;Max V [MG:610,650]
;;;;;;;;;;;;;;;;;;;;;;;;;;R-Squared [MG:610,650]
;;;;;;;;;;;;;;;;;;;;;;;;;;t at Max V [MG:610,650]
;;;;;;;;;;;;;;;;;;;;;;;;;;Lagtime [MG:610,650]
;;;;;;;;;;;;;;;;;;;;;;;;;;Max V [gfp:485,525]
;;;;;;;;;;;;;;;;;;;;;;;;;;R-Squared [gfp:485,525]
;;;;;;;;;;;;;;;;;;;;;;;;;;t at Max V [gfp:485,525]
;;;;;;;;;;;;;;;;;;;;;;;;;;Lagtime [gfp:485,525]
;;;;;;;;;;;;;;;;;;;;;;;;;;Max V [cfp:433,475]
;;;;;;;;;;;;;;;;;;;;;;;;;;R-Squared [cfp:433,475]
;;;;;;;;;;;;;;;;;;;;;;;;;;t at Max V [cfp:433,475]
;;;;;;;;;;;;;;;;;;;;;;;;;;Lagtime [cfp:433,475]
;L;;;;;;;;;;;;;;;;;;;;;;;;;Max V [MG:610,650]
;;;;;;;;;;;;;;;;;;;;;;;;;;R-Squared [MG:610,650]
;;;;;;;;;;;;;;;;;;;;;;;;;;t at Max V [MG:610,650]
;;;;;;;;;;;;;;;;;;;;;;;;;;Lagtime [MG:610,650]
;;;;;;;;;;;;;;;;;;;;;;;;;;Max V [gfp:485,525]
;;;;;;;;;;;;;;;;;;;;;;;;;;R-Squared [gfp:485,525]
;;;;;;;;;;;;;;;;;;;;;;;;;;t at Max V [gfp:485,525]
;;;;;;;;;;;;;;;;;;;;;;;;;;Lagtime [gfp:485,525]
;;;;;;;;;;;;;;;;;;;;;;;;;;Max V [cfp:433,475]
;;;;;;;;;;;;;;;;;;;;;;;;;;R-Squared [cfp:433,475]
;;;;;;;;;;;;;;;;;;;;;;;;;;t at Max V [cfp:433,475]
;;;;;;;;;;;;;;;;;;;;;;;;;;Lagtime [cfp:433,475]
;M;;;;;;;;;;;;;;;;;;;;;;;;;Max V [MG:610,650]
;;;;;;;;;;;;;;;;;;;;;;;;;;R-Squared [MG:610,650]
;;;;;;;;;;;;;;;;;;;;;;;;;;t at Max V [MG:610,650]
;;;;;;;;;;;;;;;;;;;;;;;;;;Lagtime [MG:610,650]
;;;;;;;;;;;;;;;;;;;;;;;;;;Max V [gfp:485,525]
;;;;;;;;;;;;;;;;;;;;;;;;;;R-Squared [gfp:485,525]
;;;;;;;;;;;;;;;;;;;;;;;;;;t at Max V [gfp:485,525]
;;;;;;;;;;;;;;;;;;;;;;;;;;Lagtime [gfp:485,525]
;;;;;;;;;;;;;;;;;;;;;;;;;;Max V [cfp:433,475]
;;;;;;;;;;;;;;;;;;;;;;;;;;R-Squared [cfp:433,475]
;;;;;;;;;;;;;;;;;;;;;;;;;;t at Max V [cfp:433,475]
;;;;;;;;;;;;;;;;;;;;;;;;;;Lagtime [cfp:433,475]
;N;;;;;;;;;;;;;;;;;;;;;;;;;Max V [MG:610,650]
;;;;;;;;;;;;;;;;;;;;;;;;;;R-Squared [MG:610,650]
;;;;;;;;;;;;;;;;;;;;;;;;;;t at Max V [MG:610,650]
;;;;;;;;;;;;;;;;;;;;;;;;;;Lagtime [MG:610,650]
;;;;;;;;;;;;;;;;;;;;;;;;;;Max V [gfp:485,525]
;;;;;;;;;;;;;;;;;;;;;;;;;;R-Squared [gfp:485,525]
;;;;;;;;;;;;;;;;;;;;;;;;;;t at Max V [gfp:485,525]
;;;;;;;;;;;;;;;;;;;;;;;;;;Lagtime [gfp:485,525]
;;;;;;;;;;;;;;;;;;;;;;;;;;Max V [cfp:433,475]
;;;;;;;;;;;;;;;;;;;;;;;;;;R-Squared [cfp:433,475]
;;;;;;;;;;;;;;;;;;;;;;;;;;t at Max V [cfp:433,475]
;;;;;;;;;;;;;;;;;;;;;;;;;;Lagtime [cfp:433,475]
;O;;;;;;;;;;;;;;;;;;;;;;;;;Max V [MG:610,650]
;;;;;;;;;;;;;;;;;;;;;;;;;;R-Squared [MG:610,650]
;;;;;;;;;;;;;;;;;;;;;;;;;;t at Max V [MG:610,650]
;;;;;;;;;;;;;;;;;;;;;;;;;;Lagtime [MG:610,650]
;;;;;;;;;;;;;;;;;;;;;;;;;;Max V [gfp:485,525]
;;;;;;;;;;;;;;;;;;;;;;;;;;R-Squared [gfp:485,525]
;;;;;;;;;;;;;;;;;;;;;;;;;;t at Max V [gfp:485,525]
;;;;;;;;;;;;;;;;;;;;;;;;;;Lagtime [gfp:485,525]
;;;;;;;;;;;;;;;;;;;;;;;;;;Max V [cfp:433,475]
;;;;;;;;;;;;;;;;;;;;;;;;;;R-Squared [cfp:433,475]
;;;;;;;;;;;;;;;;;;;;;;;;;;t at Max V [cfp:433,475]
;;;;;;;;;;;;;;;;;;;;;;;;;;Lagtime [cfp:433,475]
;P;;;;;;;;;;;;;;;;;;;;;;;;;Max V [MG:610,650]
;;;;;;;;;;;;;;;;;;;;;;;;;;R-Squared [MG:610,650]
;;;;;;;;;;;;;;;;;;;;;;;;;;t at Max V [MG:610,650]
;;;;;;;;;;;;;;;;;;;;;;;;;;Lagtime [MG:610,650]
;;;;;;;;;;;;;;;;;;;;;;;;;;Max V [gfp:485,525]
;;;;;;;;;;;;;;;;;;;;;;;;;;R-Squared [gfp:485,525]
;;;;;;;;;;;;;;;;;;;;;;;;;;t at Max V [gfp:485,525]
